Correlation_Pair;Correlation_Value;Absolute_Correlation
perct_VA11P <-> bullish_extrem_vs_rest_activity_special_extrem;-0.1562;0.1562
perct_VA11P <-> bullish_continuation_vs_reversal_extrem;nan;nan
perct_VA11P <-> bullish_continuation_vs_reversal_special_extrem;nan;nan
perct_VA11P <-> bullish_repeat_ticks_ratio_extrem;nan;nan
perct_VA11P <-> bullish_repeat_ticks_ratio_special_extrem;nan;nan
perct_VA11P <-> bullish_big_trade_ratio_extrem;nan;nan
perct_VA11P <-> bullish_big_trade_ratio_special_extrem;nan;nan
perct_VA11P <-> bullish_big_trade_imbalance_extrem;nan;nan
perct_VA11P <-> bullish_big_trade_imbalance_special_extrem;nan;nan
perct_VA11P <-> bullish_asc_dynamics;0.1872;0.1872
perct_VA11P <-> bullish_asc_ask_bid_imbalance;0.1870;0.1870
perct_VA11P <-> bullish_asc_dsc_ratio_special;-0.1728;0.1728
perct_VA11P <-> bullish_asc_ask_bid_delta_imbalance;0.1610;0.1610
perct_VA11P <-> bearish_asc_dynamics;0.1517;0.1517
perct_VA11P <-> bearish_asc_ask_bid_imbalance;0.1517;0.1517
perct_VA11P <-> bearish_imbalance_evolution;0.1350;0.1350
perct_VA11P <-> bearish_continuation_vs_reversal_extrem;0.0937;0.0937
perct_VA11P <-> extrem_ask_bid_imbalance_bearish_extrem;0.0919;0.0919
perct_VA11P <-> bearish_asc_dsc_ratio;0.0812;0.0812
perct_VA11P <-> bearish_continuation_vs_reversal_special_extrem;-0.0562;0.0562
perct_VA11P <-> extrem_asc_dsc_comparison_bearish_extrem;0.0560;0.0560
perct_VA11P <-> bearish_repeat_ticks_ratio_special_extrem;-0.0531;0.0531
perct_VA11P <-> extrem_ask_bid_imbalance_bearish_special_extrem;-0.0410;0.0410
perct_VA11P <-> bearish_repeat_ticks_ratio_extrem;0.0394;0.0394
perct_VA11P <-> extrem_asc_ratio_bearish_extrem;0.0386;0.0386
perct_VA11P <-> bearish_big_trade_imbalance_extrem;-0.0320;0.0320
perct_VA11P <-> extrem_zone_significance_bearish_extrem;-0.0233;0.0233
perct_VA11P <-> bearish_big_trade_ratio_extrem;-0.0209;0.0209
perct_VA11P <-> bearish_big_trade_imbalance_special_extrem;0.0084;0.0084
perct_VA11P <-> bearish_big_trade_ratio_special_extrem;0.0080;0.0080
perct_VA11P <-> extrem_asc_ratio_bullish_extrem;nan;nan
perct_VA11P <-> extrem_dsc_ratio_bullish_extrem;nan;nan
perct_VA11P <-> extrem_zone_significance_bullish_extrem;nan;nan
perct_VA11P <-> extrem_ask_bid_imbalance_bullish;nan;nan
perct_VA11P <-> extrem_ask_bid_imbalance_bullish_special_extrem;nan;nan
perct_VA11P <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
perct_VA11P <-> bullish_absorption_ratio_special;-0.1728;0.1728
perct_VA11P <-> bullish_imbalance_evolution;0.1697;0.1697
perct_VA11P <-> bullish_big_trade_ratio2_extrem;nan;nan
perct_VA11P <-> bullish_big_trade_ratio2_extrem_special;nan;nan
ratio_delta_vol_VA11P <-> cumDiffVolDeltaRatio;0.5939;0.5939
perct_VA11P <-> count_AbvBlw_asym_ratio;-0.2295;0.2295
perct_VA11P <-> count_blw_tot_ratio;0.2295;0.2295
perct_VA11P <-> count_abv_tot_ratio;-0.2295;0.2295
perct_VA11P <-> bullish_volume_ratio_6Tick;nan;nan
perct_VA11P <-> bullish_relatif_ratio_6Tick;nan;nan
perct_VA11P <-> bullish_relatifDelta_ratio_6Tick;nan;nan
perct_VA11P <-> bullish_buyer_pressure_6Tick;nan;nan
perct_VA11P <-> bullish_seller_pressure_6Tick;nan;nan
perct_VA11P <-> bullish_absorption_6Tick;nan;nan
perct_VA11P <-> bullish_absorption_6Tick_special;nan;nan
perct_VA11P <-> bullish_repeat_ticks_ratio_6Tick;nan;nan
perct_VA11P <-> bullish_price_dynamics_comparison_6Tick;nan;nan
perct_VA11P <-> bullish_price_dynamics_comparison_6Tick_special;nan;nan
perct_VA11P <-> bullish_activity_ask_bid_ratio_6Tick;nan;nan
perct_VA11P <-> bullish_repeat_ticks_imbalance_6Tick;nan;nan
perct_VA11P <-> bullish_ticks_imbalance_6Tick;nan;nan
ratio_delta_vol_VA11P <-> ratio_delta_vol_VA16P;0.7396;0.7396
ratio_delta_vol_VA11P <-> ratio_delta_vol_VA21P;0.6089;0.6089
ratio_delta_vol_VA11P <-> diffPriceClose_VA21PvaL;0.4343;0.4343
ratio_delta_vol_VA11P <-> poc_diff_11P_21P;0.4091;0.4091
ratio_delta_vol_VA11P <-> poc_diff_6P_21P;0.4085;0.4085
ratio_delta_vol_VA11P <-> diffPriceClose_VA21PvaH;0.4034;0.4034
ratio_delta_vol_VA11P <-> diffPriceClose_VA21PPoc;0.4012;0.4012
ratio_delta_vol_VA11P <-> diffPriceClose_VA16PvaL;0.3910;0.3910
ratio_delta_vol_VA11P <-> poc_diff_6P_16P;0.3460;0.3460
ratio_delta_vol_VA11P <-> diffPriceClose_VA16PPoc;0.3319;0.3319
ratio_delta_vol_VA11P <-> diffPriceClose_VA16PvaH;0.3310;0.3310
ratio_delta_vol_VA11P <-> perct_VA21P;0.3257;0.3257
ratio_delta_vol_VA11P <-> perct_VA16P;0.2272;0.2272
ratio_delta_vol_VA11P <-> diffPriceClose_VA11PvaL;0.2213;0.2213
perct_VA11P <-> bearish_market_context_score;-0.2092;0.2092
perct_VA11P <-> bearish_absorption_6Tick_special;-0.2005;0.2005
perct_VA11P <-> bearish_price_dynamics_comparison_6Tick_special;-0.1976;0.1976
ratio_delta_vol_VA11P <-> bearish_ask_bid_ratio;0.1780;0.1780
perct_VA11P <-> bearish_absorption_intensity_repeat_count;0.1692;0.1692
ratio_delta_vol_VA11P <-> bearish_abs_diff_abv;0.1662;0.1662
ratio_delta_vol_VA11P <-> ratioDeltaAbv;0.1654;0.1654
ratio_delta_vol_VA11P <-> bearish_bid_ratio;-0.1649;0.1649
perct_VA11P <-> bullish_absorption_intensity_repeat_count_special;-0.1592;0.1592
ratio_delta_vol_VA11P <-> bearish_ask_ratio;0.1578;0.1578
ratio_delta_vol_VA11P <-> bearish_ask_abs_ratio_abv;0.1565;0.1565
ratio_delta_vol_VA11P <-> bearish_bid_abs_ratio_abv;-0.1540;0.1540
perct_VA11P <-> bearish_volume_ratio_6Tick;0.1535;0.1535
perct_VA11P <-> absorption_intensity_repeat_bearish_vol;0.1502;0.1502
perct_VA11P <-> bearish_buyer_pressure_6Tick;0.1478;0.1478
perct_VA11P <-> bearish_activity_bid_ask_ratio_6Tick;-0.1475;0.1475
perct_VA11P <-> bearish_asc_ask_bid_delta_imbalance;0.1448;0.1448
ratio_delta_vol_VA11P <-> imbalance_score_high;-0.1442;0.1442
perct_VA11P <-> bearish_relatif_ratio_6Tick;0.1407;0.1407
ratio_delta_vol_VA11P <-> is_in_range_10_32;-0.1373;0.1373
perct_VA11P <-> bearish_seller_pressure_6Tick;-0.1370;0.1370
ratio_delta_vol_VA11P <-> poc_diff_ratio_6P_21P;0.1350;0.1350
perct_VA11P <-> bullish_asc_dsc_ratio;0.1261;0.1261
perct_VA11P <-> bullish_absorption_ratio;0.1261;0.1261
perct_VA11P <-> bearish_repeat_ticks_imbalance_6Tick;-0.1232;0.1232
perct_VA11P <-> bullish_dsc_dynamics;-0.1226;0.1226
perct_VA11P <-> bullish_dsc_ask_bid_imbalance;-0.1226;0.1226
ratio_delta_vol_VA11P <-> pocDeltaPocVolRatio;0.1221;0.1221
perct_VA11P <-> bearish_absorption_6Tick;0.1208;0.1208
ratio_delta_vol_VA11P <-> diffPriceClose_VA11PvaH;0.1194;0.1194
perct_VA11P <-> bearish_ticks_imbalance_6Tick;-0.1189;0.1189
ratio_delta_vol_VA11P <-> poc_diff_6P_11P;0.1178;0.1178
ratio_delta_vol_VA11P <-> overlap_ratio_VA_6P_21P;-0.1163;0.1163
ratio_delta_vol_VA11P <-> poc_diff_ratio_6P_16P;0.1136;0.1136
ratio_delta_vol_VA11P <-> diffPriceClose_VA11PPoc;0.1062;0.1062
perct_VA11P <-> bearish_absorption_score;0.1051;0.1051
ratio_delta_vol_VA11P <-> overlap_ratio_VA_6P_16P;-0.1027;0.1027
perct_VA11P <-> vol_volatility_score;0.1025;0.1025
ratio_delta_vol_VA11P <-> bull_imbalance_high_0;0.0989;0.0989
ratio_delta_vol_VA11P <-> poc_diff_ratio_11P_21P;0.0980;0.0980
perct_VA11P <-> bearish_dsc_dynamics;-0.0969;0.0969
perct_VA11P <-> bearish_dsc_ask_bid_imbalance;-0.0969;0.0969
ratio_delta_vol_VA11P <-> bearish_askBigStand_abs_ratio_abv;0.0965;0.0965
perct_VA11P <-> bearish_repeatAskBid_ratio;0.0947;0.0947
ratio_delta_vol_VA11P <-> VolCandleMeanxRatio;0.0944;0.0944
ratio_delta_vol_VA11P <-> bull_imbalance_high_1;0.0901;0.0901
perct_VA11P <-> bullish_absorption_intensity_repeat_count;-0.0858;0.0858
perct_VA11P <-> bearish_asc_dsc_ratio_special;-0.0807;0.0807
ratio_delta_vol_VA11P <-> bear_imbalance_high_2;-0.0799;0.0799
perct_VA11P <-> bearish_extrem_dsc_ratio_extrem;-0.0795;0.0795
perct_VA11P <-> absorption_intensity_repeat_bullish_vol;-0.0791;0.0791
perct_VA11P <-> bullish_repeatAskBid_ratio;0.0780;0.0780
ratio_delta_vol_VA11P <-> finished_auction_high;0.0701;0.0701
perct_VA11P <-> naked_poc_dist_below;0.0686;0.0686
perct_VA11P <-> bullish_dsc_ask_bid_delta_imbalance;0.0679;0.0679
perct_VA11P <-> bearish_price_dynamics_comparison_6Tick;0.0658;0.0658
ratio_delta_vol_VA11P <-> range_strength_10_32;0.0624;0.0624
ratio_delta_vol_VA11P <-> imbalance_score_low;0.0621;0.0621
ratio_delta_vol_VA11P <-> bearish_bid_score;-0.0612;0.0612
ratio_delta_vol_VA11P <-> bull_imbalance_high_2;0.0610;0.0610
ratio_delta_vol_VA11P <-> bull_imbalance_low_3;0.0595;0.0595
ratio_delta_vol_VA11P <-> bullish_bid_abs_ratio_blw;-0.0575;0.0575
perct_VA11P <-> bearish_absorption_ratio;-0.0573;0.0573
ratio_delta_vol_VA11P <-> bear_imbalance_low_1;-0.0563;0.0563
ratio_delta_vol_VA11P <-> diffVolCandle_0_1Ratio;0.0555;0.0555
perct_VA11P <-> bearish_absorption_intensity_repeat_count_special;-0.0535;0.0535
ratio_delta_vol_VA11P <-> bull_imbalance_low_2;0.0535;0.0535
ratio_delta_vol_VA11P <-> bear_imbalance_high_1;-0.0532;0.0532
ratio_delta_vol_VA11P <-> bear_imbalance_high_3;-0.0519;0.0519
ratio_delta_vol_VA11P <-> is_in_range_5_23;-0.0511;0.0511
ratio_delta_vol_VA11P <-> bullish_abs_diff_blw;0.0492;0.0492
perct_VA11P <-> bearish_repeat_ticks_ratio_6Tick;0.0491;0.0491
ratio_delta_vol_VA11P <-> market_regimeADX;0.0491;0.0491
ratio_delta_vol_VA11P <-> bear_imbalance_low_2;-0.0452;0.0452
ratio_delta_vol_VA11P <-> market_regimeADX_state;0.0441;0.0441
perct_VA11P <-> bearish_dsc_ask_bid_delta_imbalance;0.0432;0.0432
ratio_delta_vol_VA11P <-> overlap_ratio_VA_11P_21P;-0.0418;0.0418
ratio_delta_vol_VA11P <-> bullish_imnbScore_score;0.0416;0.0416
ratio_delta_vol_VA11P <-> bearish_ask_score;-0.0404;0.0404
perct_VA11P <-> bearish_combined_pressure;-0.0396;0.0396
ratio_delta_vol_VA11P <-> ratioDeltaBlw;0.0362;0.0362
ratio_delta_vol_VA11P <-> bullish_bid_ratio;-0.0357;0.0357
ratio_delta_vol_VA11P <-> bullish_ask_ratio;0.0342;0.0342
ratio_delta_vol_VA11P <-> range_strength_5_23;-0.0319;0.0319
ratio_delta_vol_VA11P <-> overlap_ratio_VA_6P_11P;-0.0317;0.0317
ratio_delta_vol_VA11P <-> bullish_ask_abs_ratio_blw;0.0317;0.0317
ratio_delta_vol_VA11P <-> bullish_ask_bid_ratio;-0.0275;0.0275
ratio_delta_vol_VA11P <-> bearish_imnbScore_score;-0.0256;0.0256
ratio_delta_vol_VA11P <-> bear_imbalance_low_0;-0.0246;0.0246
perct_VA11P <-> bullish_market_context_score;0.0243;0.0243
ratio_delta_vol_VA11P <-> bullish_ask_score;0.0243;0.0243
ratio_delta_vol_VA11P <-> bullish_bid_score;-0.0219;0.0219
ratio_delta_vol_VA11P <-> VolAbv_vol_ratio;0.0208;0.0208
ratio_delta_vol_VA11P <-> VolBlw_vol_ratio;-0.0203;0.0203
ratio_delta_vol_VA11P <-> asymetrie_volume;0.0203;0.0203
ratio_delta_vol_VA11P <-> bullish_reversal_force;-0.0200;0.0200
ratio_delta_vol_VA11P <-> bearish_reversal_force;0.0180;0.0180
perct_VA11P <-> price_volume_dynamic;0.0170;0.0170
ratio_delta_vol_VA11P <-> VolPocVolCandleRatio;0.0166;0.0166
ratio_delta_vol_VA11P <-> poc_diff_ratio_6P_11P;0.0160;0.0160
perct_VA11P <-> bearish_big_trade_ratio2_extrem;-0.0154;0.0154
perct_VA11P <-> bullish_absorption_score;0.0136;0.0136
ratio_delta_vol_VA11P <-> bull_imbalance_low_1;0.0134;0.0134
perct_VA11P <-> naked_poc_dist_above;-0.0114;0.0114
perct_VA11P <-> bearish_relatifDelta_ratio_6Tick;0.0088;0.0088
perct_VA11P <-> bearish_big_trade_ratio2_special_extrem;0.0080;0.0080
perct_VA11P <-> bearish_absorption_ratio_special;-0.0073;0.0073
ratio_delta_vol_VA11P <-> diffVolDelta_0_1Ratio;-0.0049;0.0049
ratio_delta_vol_VA11P <-> finished_auction_low;-0.0034;0.0034
perct_VA11P <-> bullish_combined_pressure;-0.0013;0.0013
ratio_delta_vol_VA11P <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_extrem_pressure_ratio_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_extrem_pressure_ratio_special_extrem;nan;nan
ratio_delta_vol_VA11P <-> bearish_extrem_abs_ratio_extrem;0.1044;0.1044
ratio_delta_vol_VA11P <-> bullish_extrem_abs_ratio_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_extrem_abs_ratio_special_extrem;nan;nan
ratio_delta_vol_VA11P <-> bearish_extrem_vs_rest_activity_special_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
ratio_delta_vol_VA11P <-> bearish_continuation_vs_reversal_extrem;0.1228;0.1228
ratio_delta_vol_VA11P <-> bullish_continuation_vs_reversal_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_continuation_vs_reversal_special_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_repeat_ticks_ratio_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_repeat_ticks_ratio_special_extrem;nan;nan
ratio_delta_vol_VA11P <-> bearish_big_trade_imbalance_extrem;0.1036;0.1036
ratio_delta_vol_VA11P <-> bullish_big_trade_ratio_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_big_trade_ratio_special_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_big_trade_imbalance_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_big_trade_imbalance_special_extrem;nan;nan
ratio_delta_vol_VA11P <-> bearish_asc_ask_bid_delta_imbalance;0.1442;0.1442
ratio_delta_vol_VA11P <-> bearish_dsc_ask_bid_delta_imbalance;0.0951;0.0951
ratio_delta_vol_VA11P <-> extrem_asc_ratio_bullish_extrem;nan;nan
ratio_delta_vol_VA11P <-> extrem_dsc_ratio_bullish_extrem;nan;nan
ratio_delta_vol_VA11P <-> extrem_zone_significance_bullish_extrem;nan;nan
ratio_delta_vol_VA11P <-> extrem_ask_bid_imbalance_bullish;nan;nan
ratio_delta_vol_VA11P <-> extrem_ask_bid_imbalance_bullish_special_extrem;nan;nan
ratio_delta_vol_VA11P <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_big_trade_ratio2_extrem;nan;nan
ratio_delta_vol_VA11P <-> bullish_big_trade_ratio2_extrem_special;nan;nan
ratio_delta_vol_VA11P <-> bearish_absorption_intensity_repeat_count;0.1284;0.1284
ratio_delta_vol_VA11P <-> bearish_volume_ratio_6Tick;-0.0205;0.0205
ratio_delta_vol_VA11P <-> bullish_volume_ratio_6Tick;nan;nan
ratio_delta_vol_VA11P <-> bearish_relatif_ratio_6Tick;0.1601;0.1601
ratio_delta_vol_VA11P <-> absorption_intensity_repeat_bearish_vol;0.1328;0.1328
ratio_delta_vol_VA11P <-> bearish_imbalance_evolution;0.1032;0.1032
ratio_delta_vol_VA11P <-> extrem_asc_ratio_bearish_extrem;0.0922;0.0922
ratio_delta_vol_VA11P <-> extrem_ask_bid_imbalance_bearish_extrem;0.0748;0.0748
ratio_delta_vol_VA11P <-> absorption_intensity_repeat_bullish_vol;-0.0571;0.0571
ratio_delta_vol_VA11P <-> bullish_absorption_intensity_repeat_count;-0.0510;0.0510
ratio_delta_vol_VA11P <-> bullish_repeatAskBid_ratio;-0.0181;0.0181
ratio_delta_vol_VA11P <-> bullish_relatif_ratio_6Tick;nan;nan
ratio_delta_vol_VA11P <-> bearish_relatifDelta_ratio_6Tick;-0.0246;0.0246
ratio_delta_vol_VA11P <-> bullish_relatifDelta_ratio_6Tick;nan;nan
ratio_delta_vol_VA11P <-> bearish_buyer_pressure_6Tick;0.1533;0.1533
ratio_delta_vol_VA11P <-> bullish_buyer_pressure_6Tick;nan;nan
ratio_delta_vol_VA11P <-> bearish_seller_pressure_6Tick;-0.1570;0.1570
ratio_delta_vol_VA11P <-> bullish_seller_pressure_6Tick;nan;nan
ratio_delta_vol_VA11P <-> bearish_absorption_6Tick;0.1255;0.1255
ratio_delta_vol_VA11P <-> extrem_asc_dsc_comparison_bearish_extrem;0.0680;0.0680
ratio_delta_vol_VA11P <-> extrem_zone_significance_bearish_extrem;0.0656;0.0656
ratio_delta_vol_VA11P <-> bullish_asc_ask_bid_delta_imbalance;0.0545;0.0545
ratio_delta_vol_VA11P <-> bearish_big_trade_ratio2_special_extrem;-0.0530;0.0530
ratio_delta_vol_VA11P <-> bearish_extrem_dsc_ratio_extrem;-0.0486;0.0486
ratio_delta_vol_VA11P <-> bearish_big_trade_ratio2_extrem;0.0372;0.0372
ratio_delta_vol_VA11P <-> extrem_ask_bid_imbalance_bearish_special_extrem;-0.0218;0.0218
ratio_delta_vol_VA11P <-> bullish_asc_ask_bid_imbalance;0.0217;0.0217
ratio_delta_vol_VA11P <-> bearish_absorption_ratio;-0.0199;0.0199
ratio_delta_vol_VA11P <-> bearish_absorption_6Tick_special;0.0184;0.0184
ratio_delta_vol_VA11P <-> bullish_absorption_6Tick;nan;nan
ratio_delta_vol_VA11P <-> bullish_absorption_6Tick_special;nan;nan
ratio_delta_vol_VA11P <-> bearish_repeat_ticks_ratio_6Tick;0.0008;0.0008
ratio_delta_vol_VA11P <-> bullish_repeat_ticks_ratio_6Tick;nan;nan
ratio_delta_vol_VA11P <-> bearish_price_dynamics_comparison_6Tick;0.0405;0.0405
ratio_delta_vol_VA11P <-> bearish_price_dynamics_comparison_6Tick_special;0.0174;0.0174
ratio_delta_vol_VA11P <-> count_AbvBlw_asym_ratio;0.0163;0.0163
ratio_delta_vol_VA11P <-> count_blw_tot_ratio;-0.0163;0.0163
ratio_delta_vol_VA11P <-> count_abv_tot_ratio;0.0163;0.0163
ratio_delta_vol_VA11P <-> bearish_absorption_intensity_repeat_count_special;-0.0142;0.0142
ratio_delta_vol_VA11P <-> bullish_imbalance_evolution;0.0111;0.0111
ratio_delta_vol_VA11P <-> bearish_absorption_ratio_special;0.0102;0.0102
ratio_delta_vol_VA11P <-> bullish_absorption_ratio;0.0098;0.0098
ratio_delta_vol_VA11P <-> bearish_repeatAskBid_ratio;-0.0084;0.0084
ratio_delta_vol_VA11P <-> bullish_absorption_intensity_repeat_count_special;0.0058;0.0058
ratio_delta_vol_VA11P <-> bullish_absorption_ratio_special;0.0033;0.0033
ratio_delta_vol_VA11P <-> bullish_dsc_ask_bid_delta_imbalance;0.0030;0.0030
ratio_delta_vol_VA11P <-> bullish_dsc_ask_bid_imbalance;0.0011;0.0011
ratio_delta_vol_VA11P <-> bullish_price_dynamics_comparison_6Tick;nan;nan
ratio_delta_vol_VA11P <-> bullish_price_dynamics_comparison_6Tick_special;nan;nan
ratio_delta_vol_VA11P <-> bearish_activity_bid_ask_ratio_6Tick;-0.1583;0.1583
ratio_delta_vol_VA11P <-> bearish_asc_dynamics;0.1058;0.1058
ratio_delta_vol_VA11P <-> bearish_asc_ask_bid_imbalance;0.1058;0.1058
ratio_delta_vol_VA11P <-> bearish_asc_dsc_ratio;0.1016;0.1016
ratio_delta_vol_VA11P <-> bearish_extrem_pressure_ratio_extrem;-0.0895;0.0895
ratio_delta_vol_VA11P <-> bearish_dsc_dynamics;-0.0860;0.0860
ratio_delta_vol_VA11P <-> bearish_dsc_ask_bid_imbalance;-0.0860;0.0860
ratio_delta_vol_VA11P <-> bearish_askBigHigh_abs_ratio_abv;0.0696;0.0696
ratio_delta_vol_VA11P <-> bearish_big_trade_ratio_extrem;0.0657;0.0657
ratio_delta_vol_VA11P <-> bearish_askBigHigh_abs_ratio_abv_special;-0.0618;0.0618
ratio_delta_vol_VA11P <-> bearish_bigHigh_abs_diff_abv;0.0597;0.0597
ratio_delta_vol_VA11P <-> bearish_big_trade_imbalance_special_extrem;-0.0532;0.0532
ratio_delta_vol_VA11P <-> bearish_big_trade_ratio_special_extrem;-0.0530;0.0530
ratio_delta_vol_VA11P <-> bearish_extrem_pressure_ratio_special_extrem;0.0465;0.0465
ratio_delta_vol_VA11P <-> bearish_extrem_vs_rest_activity_extrem;0.0405;0.0405
ratio_delta_vol_VA11P <-> bearish_extrem_zone_volume_ratio_extrem;0.0362;0.0362
ratio_delta_vol_VA11P <-> bullish_askBigStand_abs_ratio_blw;0.0302;0.0302
ratio_delta_vol_VA11P <-> bullish_askBigHigh_abs_ratio_blw;0.0261;0.0261
ratio_delta_vol_VA11P <-> bullish_asc_dynamics;0.0214;0.0214
ratio_delta_vol_VA11P <-> bullish_bigStand_abs_diff_blw;0.0213;0.0213
ratio_delta_vol_VA11P <-> bearish_askBigStand_abs_ratio_abv_special;-0.0185;0.0185
ratio_delta_vol_VA11P <-> bearish_extrem_abs_ratio_special_extrem;-0.0160;0.0160
ratio_delta_vol_VA11P <-> bearish_continuation_vs_reversal_special_extrem;-0.0160;0.0160
ratio_delta_vol_VA11P <-> bullish_bigHigh_abs_diff_blw;0.0137;0.0137
ratio_delta_vol_VA11P <-> bearish_bidBigStand_abs_ratio_abv_special;0.0134;0.0134
ratio_delta_vol_VA11P <-> bearish_asc_dsc_ratio_special;-0.0120;0.0120
ratio_delta_vol_VA11P <-> bearish_repeat_ticks_ratio_special_extrem;-0.0111;0.0111
ratio_delta_vol_VA11P <-> bullish_asc_dsc_ratio;0.0098;0.0098
ratio_delta_vol_VA11P <-> bearish_repeat_ticks_ratio_extrem;-0.0069;0.0069
ratio_delta_vol_VA11P <-> bullish_bidBigStand_abs_ratio_blw_special;0.0057;0.0057
ratio_delta_vol_VA11P <-> bullish_bidBigHigh_abs_ratio_blw_special;0.0057;0.0057
ratio_delta_vol_VA11P <-> bullish_bidBigHigh_abs_ratio_blw;0.0045;0.0045
ratio_delta_vol_VA11P <-> bearish_bidBigStand_abs_ratio_abv;0.0034;0.0034
ratio_delta_vol_VA11P <-> bullish_asc_dsc_ratio_special;0.0033;0.0033
ratio_delta_vol_VA11P <-> bearish_bidBigHigh_abs_ratio_abv_special;0.0030;0.0030
ratio_delta_vol_VA11P <-> bullish_extrem_vs_rest_activity_special_extrem;-0.0030;0.0030
ratio_delta_vol_VA11P <-> bullish_askBigStand_abs_ratio_blw_special;0.0020;0.0020
ratio_delta_vol_VA11P <-> bullish_askBigHigh_abs_ratio_blw_special;0.0020;0.0020
ratio_delta_vol_VA11P <-> bearish_bidBigHigh_abs_ratio_abv;0.0011;0.0011
ratio_delta_vol_VA11P <-> bullish_dsc_dynamics;0.0011;0.0011
ratio_delta_vol_VA11P <-> bullish_bidBigStand_abs_ratio_blw;0.0006;0.0006
ratio_delta_vol_VA11P <-> bullish_activity_ask_bid_ratio_6Tick;nan;nan
ratio_delta_vol_VA11P <-> bullish_repeat_ticks_imbalance_6Tick;nan;nan
ratio_delta_vol_VA11P <-> bullish_ticks_imbalance_6Tick;nan;nan
diffPriceClose_VA11PPoc <-> diffPriceClose_VA11PvaL;0.8954;0.8954
diffPriceClose_VA11PPoc <-> diffPriceClose_VA11PvaH;0.8891;0.8891
diffPriceClose_VA11PPoc <-> diffPriceClose_VA16PPoc;0.7360;0.7360
diffPriceClose_VA11PPoc <-> diffPriceClose_VA16PvaH;0.7054;0.7054
diffPriceClose_VA11PPoc <-> diffPriceClose_VA16PvaL;0.6996;0.6996
diffPriceClose_VA11PPoc <-> poc_diff_6P_11P;0.6965;0.6965
diffPriceClose_VA11PPoc <-> perct_VA16P;0.6897;0.6897
diffPriceClose_VA11PPoc <-> perct_VA21P;0.6127;0.6127
diffPriceClose_VA11PPoc <-> diffPriceClose_VA21PPoc;0.6098;0.6098
diffPriceClose_VA11PPoc <-> diffPriceClose_VA21PvaH;0.5946;0.5946
diffPriceClose_VA11PPoc <-> diffPriceClose_VA21PvaL;0.5900;0.5900
diffPriceClose_VA11PPoc <-> poc_diff_6P_16P;0.4399;0.4399
diffPriceClose_VA11PPoc <-> cumDiffVolDeltaRatio;0.3847;0.3847
diffPriceClose_VA11PPoc <-> poc_diff_ratio_6P_11P;0.3538;0.3538
diffPriceClose_VA11PPoc <-> poc_diff_6P_21P;0.3444;0.3444
diffPriceClose_VA11PPoc <-> is_in_range_5_23;-0.2358;0.2358
diffPriceClose_VA11PPoc <-> is_in_range_10_32;-0.2210;0.2210
diffPriceClose_VA11PPoc <-> bearish_reversal_force;-0.2055;0.2055
diffPriceClose_VA11PPoc <-> VolAbv_vol_ratio;-0.2037;0.2037
diffPriceClose_VA11PPoc <-> asymetrie_volume;-0.2035;0.2035
diffPriceClose_VA11PPoc <-> bullish_reversal_force;0.2026;0.2026
diffPriceClose_VA11PPoc <-> VolBlw_vol_ratio;0.2026;0.2026
diffPriceClose_VA11PPoc <-> poc_diff_ratio_6P_16P;0.1997;0.1997
diffPriceClose_VA11PPoc <-> VolPocVolCandleRatio;-0.1834;0.1834
diffPriceClose_VA11PPoc <-> bullish_ask_score;0.1635;0.1635
diffPriceClose_VA11PPoc <-> poc_diff_ratio_6P_21P;0.1373;0.1373
diffPriceClose_VA11PPoc <-> bullish_imnbScore_score;0.1352;0.1352
diffPriceClose_VA11PPoc <-> bullish_askBigStand_abs_ratio_blw_special;-0.1303;0.1303
diffPriceClose_VA11PPoc <-> bullish_askBigHigh_abs_ratio_blw_special;-0.1303;0.1303
diffPriceClose_VA11PPoc <-> bullish_ask_abs_ratio_blw;0.1276;0.1276
diffPriceClose_VA11PPoc <-> bullish_ask_ratio;0.1246;0.1246
diffPriceClose_VA11PPoc <-> overlap_ratio_VA_11P_21P;0.1242;0.1242
diffPriceClose_VA11PPoc <-> bullish_bidBigStand_abs_ratio_blw_special;-0.1241;0.1241
diffPriceClose_VA11PPoc <-> bullish_bidBigHigh_abs_ratio_blw_special;-0.1241;0.1241
diffPriceClose_VA11PPoc <-> overlap_ratio_VA_6P_11P;-0.1228;0.1228
diffPriceClose_VA11PPoc <-> diffVolCandle_0_1Ratio;0.1224;0.1224
